 1330,      0.001256,      0.000198,      0.000414,      0.005264
 1335,      0.001239,      0.000197,      0.000415,      0.005185
 1340,      0.001223,      0.000196,      0.000416,      0.005105
 1345,      0.001206,      0.000195,      0.000416,      0.005027
 1350,      0.001190,      0.000194,      0.000416,      0.004952
 1355,      0.001175,      0.000193,      0.000416,      0.004880
 1360,      0.001160,      0.000192,      0.000415,      0.004814
 1365,      0.001147,      0.000191,      0.000414,      0.004753
 1370,      0.001134,      0.000190,      0.000412,      0.004699
 1375,      0.001123,      0.000189,      0.000410,      0.004651
 1380,      0.001114,      0.000188,      0.000407,      0.004612
 1385,      0.001105,      0.000187,      0.000404,      0.004581
 1390,      0.001099,      0.000187,      0.000400,      0.004559
 1395,      0.001095,      0.000186,      0.000396,      0.004546
 1400,      0.001093,      0.000186,      0.000392,      0.004543
 1405,      0.001094,      0.000186,      0.000387,      0.004549
 1410,      0.001097,      0.000186,      0.000382,      0.004564
 1415,      0.001103,      0.000186,      0.000377,      0.004587
 1420,      0.001110,      0.000187,      0.000372,      0.004617
 1425,      0.001118,      0.000187,      0.000366,      0.004654
 1430,      0.001127,      0.000188,      0.000360,      0.004696
 1435,      0.001138,      0.000188,      0.000353,      0.004743
 1440,      0.001149,      0.000190,      0.000346,      0.004794
 1445,      0.001161,      0.000191,      0.000339,      0.004847
 1450,      0.001173,      0.000193,      0.000331,      0.004903
 1455,      0.001185,      0.000196,      0.000324,      0.004958
 1460,      0.001197,      0.000199,      0.000316,      0.005013
 1465,      0.001209,      0.000202,      0.000307,      0.005067
 1470,      0.001220,      0.000204,      0.000299,      0.005117
 1475,      0.001230,      0.000207,      0.000291,      0.005164
 1480,      0.001239,      0.000209,      0.000282,      0.005206
 1485,      0.001246,      0.000212,      0.000274,      0.005242
 1490,      0.001253,      0.000213,      0.000266,      0.005272
 1495,      0.001257,      0.000215,      0.000258,      0.005294
 1500,      0.001260,      0.000217,      0.000250,      0.005308
 1505,      0.001262,      0.000218,      0.000243,      0.005314
 1510,      0.001261,      0.000219,      0.000236,      0.005311
 1515,      0.001259,      0.000220,      0.000231,      0.005299
 1520,      0.001256,      0.000221,      0.000227,      0.005278
 1525,      0.001250,      0.000221,      0.000224,      0.005249
 1530,      0.001243,      0.000222,      0.000223,      0.005211
 1535,      0.001235,      0.000222,      0.000223,      0.005168
 1540,      0.001225,      0.000222,      0.000223,      0.005120
 1545,      0.001214,      0.000221,      0.000224,      0.005068
 1550,      0.001203,      0.000221,      0.000226,      0.005012
 1555,      0.001190,      0.000221,      0.000229,      0.004953
 1560,      0.001177,      0.000220,      0.000232,      0.004891
 1565,      0.001164,      0.000220,      0.000235,      0.004828
 1570,      0.001150,      0.000219,      0.000239,      0.004764
 1575,      0.001137,      0.000219,      0.000242,      0.004700
 1580,      0.001123,      0.000218,      0.000246,      0.004637
 1585,      0.001111,      0.000217,      0.000249,      0.004576
 1590,      0.001098,      0.000216,      0.000253,      0.004517
 1595,      0.001087,      0.000215,      0.000256,      0.004462
 1600,      0.001076,      0.000214,      0.000259,      0.004411
 1605,      0.001065,      0.000212,      0.000262,      0.004364
 1610,      0.001056,      0.000211,      0.000265,      0.004322
 1615,      0.001048,      0.000209,      0.000267,      0.004286
 1620,      0.001041,      0.000206,      0.000269,      0.004255
 1625,      0.001034,      0.000204,      0.000270,      0.004228
 1630,      0.001028,      0.000202,      0.000271,      0.004205
 1635,      0.001022,      0.000199,      0.000272,      0.004185
 1640,      0.001018,      0.000196,      0.000272,      0.004167
 1645,      0.001013,      0.000194,      0.000272,      0.004151
 1650,      0.001009,      0.000191,      0.000271,      0.004135
 1655,      0.001005,      0.000189,      0.000270,      0.004121
 1660,      0.001001,      0.000187,      0.000268,      0.004106
 1665,      0.000997,      0.000185,      0.000267,      0.004092
 1670,      0.000994,      0.000182,      0.000265,      0.004078
 1675,      0.000990,      0.000180,      0.000262,      0.004062
 1680,      0.000987,      0.000178,      0.000260,      0.004046
 1685,      0.000983,      0.000175,      0.000258,      0.004028
 1690,      0.000980,      0.000173,      0.000256,      0.004010
 1695,      0.000977,      0.000170,      0.000254,      0.003991
 1700,      0.000974,      0.000167,      0.000253,      0.003970
 1705,      0.000971,      0.000165,      0.000251,      0.003952
 1710,      0.000969,      0.000162,      0.000249,      0.003938
 1715,      0.000966,      0.000159,      0.000248,      0.003929
 1720,      0.000964,      0.000156,      0.000247,      0.003923
 1725,      0.000963,      0.000153,      0.000246,      0.003921
 1730,      0.000961,      0.000150,      0.000245,      0.003921
 1735,      0.000960,      0.000149,      0.000244,      0.003923
 1740,      0.000959,      0.000148,      0.000244,      0.003926
 1745,      0.000959,      0.000147,      0.000243,      0.003932
 1750,      0.000958,      0.000146,      0.000243,      0.003939
 1755,      0.000959,      0.000146,      0.000242,      0.003948
 1760,      0.000960,      0.000146,      0.000242,      0.003960
 1765,      0.000961,      0.000146,      0.000241,      0.003975
 1770,      0.000964,      0.000147,      0.000240,      0.003995
 1775,      0.000967,      0.000147,      0.000239,      0.004019
 1780,      0.000971,      0.000148,      0.000238,      0.004046
 1785,      0.000976,      0.000149,      0.000236,      0.004075
 1790,      0.000980,      0.000151,      0.000235,      0.004106
 1795,      0.000985,      0.000154,      0.000233,      0.004137
 1800,      0.000990,      0.000156,      0.000232,      0.004170
 1805,      0.000995,      0.000159,      0.000230,      0.004201
 1810,      0.001000,      0.000162,      0.000228,      0.004231
 1815,      0.001004,      0.000164,      0.000226,      0.004260
 1820,      0.001008,      0.000167,      0.000224,      0.004285
 1825,      0.001011,      0.000169,      0.000222,      0.004308
 1830,      0.001013,      0.000171,      0.000221,      0.004327
 1835,      0.001015,      0.000173,      0.000219,      0.004342
 1840,      0.001016,      0.000174,      0.000217,      0.004353
 1845,      0.001016,      0.000176,      0.000216,      0.004360
 1850,      0.001015,      0.000177,      0.000215,      0.004362
 1855,      0.001013,      0.000178,      0.000215,      0.004362
 1860,      0.001011,      0.000178,      0.000215,      0.004358
 1865,      0.001008,      0.000178,      0.000215,      0.004351
 1870,      0.001005,      0.000178,      0.000215,      0.004343
 1875,      0.001002,      0.000178,      0.000216,      0.004333
 1880,      0.000998,      0.000177,      0.000217,      0.004323
 1885,      0.000995,      0.000176,      0.000218,      0.004312
 1890,      0.000991,      0.000175,      0.000219,      0.004303
 1895,      0.000988,      0.000174,      0.000220,      0.004294
 1900,      0.000985,      0.000172,      0.000222,      0.004286
 1905,      0.000982,      0.000171,      0.000223,      0.004280
 1910,      0.000980,      0.000169,      0.000224,      0.004275
 1915,      0.000977,      0.000168,      0.000225,      0.004271
 1920,      0.000975,      0.000166,      0.000227,      0.004268
 1925,      0.000974,      0.000165,      0.000228,      0.004265
 1930,      0.000972,      0.000164,      0.000228,      0.004263
 1935,      0.000970,      0.000163,      0.000229,      0.004259
 1940,      0.000969,      0.000162,      0.000230,      0.004254
 1945,      0.000967,      0.000160,      0.000230,      0.004247
 1950,      0.000965,      0.000159,      0.000230,      0.004238
 1955,      0.000964,      0.000159,      0.000230,      0.004227
 1960,      0.000962,      0.000159,      0.000230,      0.004214
 1965,      0.000960,      0.000159,      0.000229,      0.004198
 1970,      0.000958,      0.000159,      0.000228,      0.004181
 1975,      0.000957,      0.000159,      0.000228,      0.004162
 1980,      0.000955,      0.000159,      0.000227,      0.004143
 1985,      0.000953,      0.000159,      0.000226,      0.004125
 1990,      0.000952,      0.000159,      0.000224,      0.004108
 1995,      0.000950,      0.000159,      0.000223,      0.004092
 2000,      0.000948,      0.000159,      0.000222,      0.004076
 2005,      0.000946,      0.000159,      0.000221,      0.004062
 2010,      0.000944,      0.000159,      0.000220,      0.004048
 2015,      0.000942,      0.000158,      0.000218,      0.004034
 2020,      0.000940,      0.000158,      0.000217,      0.004021
 2025,      0.000938,      0.000158,      0.000216,      0.004009
 2030,      0.000935,      0.000158,      0.000215,      0.003998
 2035,      0.000933,      0.000158,      0.000215,      0.003987
 2040,      0.000930,      0.000159,      0.000214,      0.003979
 2045,      0.000927,      0.000159,      0.000214,      0.003972
 2050,      0.000925,      0.000159,      0.000214,      0.003969
 2055,      0.000922,      0.000160,      0.000214,      0.003967
 2060,      0.000920,      0.000160,      0.000214,      0.003965
 2065,      0.000919,      0.000160,      0.000214,      0.003962
 2070,      0.000918,      0.000160,      0.000214,      0.003958
 2075,      0.000917,      0.000161,      0.000213,      0.003953
 2080,      0.000917,      0.000161,      0.000213,      0.003948
 2085,      0.000917,      0.000161,      0.000212,      0.003944
 2090,      0.000917,      0.000161,      0.000211,      0.003943
 2095,      0.000918,      0.000160,      0.000210,      0.003945
 2100,      0.000918,      0.000160,      0.000208,      0.003950
 2105,      0.000919,      0.000160,      0.000207,      0.003956
 2110,      0.000921,      0.000161,      0.000205,      0.003965
 2115,      0.000923,      0.000161,      0.000203,      0.003976
 2120,      0.000926,      0.000161,      0.000202,      0.003988
 2125,      0.000929,      0.000161,      0.000200,      0.004003
 2130,      0.000933,      0.000161,      0.000198,      0.004020
 2135,      0.000937,      0.000161,      0.000196,      0.004038
 2140,      0.000941,      0.000161,      0.000194,      0.004057
 2145,      0.000945,      0.000160,      0.000192,      0.004077
 2150,      0.000949,      0.000160,      0.000191,      0.004097
 2155,      0.000954,      0.000159,      0.000189,      0.004116
 2160,      0.000958,      0.000159,      0.000187,      0.004134
 2165,      0.000961,      0.000158,      0.000186,      0.004149
 2170,      0.000965,      0.000158,      0.000185,      0.004163
 2175,      0.000968,      0.000158,      0.000184,      0.004174
 2180,      0.000970,      0.000157,      0.000183,      0.004182
 2185,      0.000972,      0.000157,      0.000182,      0.004188
 2190,      0.000974,      0.000156,      0.000181,      0.004192
 2195,      0.000975,      0.000154,      0.000181,      0.004194
 2200,      0.000975,      0.000153,      0.000180,      0.004194
 2205,      0.000974,      0.000151,      0.000180,      0.004191
 2210,      0.000973,      0.000149,      0.000180,      0.004186
 2215,      0.000972,      0.000147,      0.000179,      0.004177
 2220,      0.000969,      0.000145,      0.000179,      0.004166
 2225,      0.000966,      0.000142,      0.000179,      0.004151
 2230,      0.000963,      0.000139,      0.000179,      0.004134
 2235,      0.000958,      0.000136,      0.000179,      0.004114
 2240,      0.000954,      0.000133,      0.000179,      0.004091
 2245,      0.000948,      0.000130,      0.000178,      0.004066
 2250,      0.000943,      0.000127,      0.000178,      0.004039
 2255,      0.000937,      0.000123,      0.000178,      0.004010
 2260,      0.000930,      0.000120,      0.000178,      0.003979
 2265,      0.000923,      0.000116,      0.000178,      0.003946
 2270,      0.000916,      0.000113,      0.000179,      0.003912
 2275,      0.000908,      0.000109,      0.000179,      0.003876
 2280,      0.000900,      0.000106,      0.000179,      0.003840
 2285,      0.000892,      0.000103,      0.000179,      0.003801
 2290,      0.000883,      0.000100,      0.000180,      0.003762
 2295,      0.000874,      0.000097,      0.000180,      0.003722
 2300,      0.000865,      0.000094,      0.000181,      0.003681
 2305,      0.000856,      0.000092,      0.000182,      0.003639
 2310,      0.000847,      0.000089,      0.000183,      0.003598
 2315,      0.000838,      0.000087,      0.000183,      0.003556
 2320,      0.000829,      0.000085,      0.000184,      0.003515
 2325,      0.000821,      0.000084,      0.000186,      0.003474
 2330,      0.000812,      0.000084,      0.000187,      0.003434
 2335,      0.000805,      0.000084,      0.000188,      0.003395
 2340,      0.000797,      0.000084,      0.000189,      0.003356
 2345,      0.000790,      0.000084,      0.000191,      0.003319
 2350,      0.000784,      0.000085,      0.000192,      0.003282
 2355,      0.000778,      0.000086,      0.000194,      0.003247
 2360,      0.000772,      0.000087,      0.000195,      0.003214
 2365,      0.000767,      0.000088,      0.000197,      0.003183
 2370,      0.000763,      0.000090,      0.000198,      0.003155
 2375,      0.000758,      0.000091,      0.000199,      0.003128
 2380,      0.000755,      0.000092,      0.000201,      0.003105
 2385,      0.000751,      0.000094,      0.000202,      0.003084
 2390,      0.000749,      0.000095,      0.000203,      0.003066
 2395,      0.000746,      0.000096,      0.000203,      0.003051
 2400,      0.000745,      0.000098,      0.000204,      0.003039
 2405,      0.000744,      0.000099,      0.000204,      0.003030
 2410,      0.000743,      0.000100,      0.000204,      0.003024
 2415,      0.000744,      0.000101,      0.000204,      0.003021
 2420,      0.000744,      0.000102,      0.000204,      0.003022
 2425,      0.000746,      0.000103,      0.000203,      0.003025
 2430,      0.000748,      0.000104,      0.000203,      0.003032
 2435,      0.000751,      0.000105,      0.000202,      0.003041
 2440,      0.000754,      0.000106,      0.000200,      0.003053
 2445,      0.000758,      0.000106,      0.000199,      0.003068
 2450,      0.000762,      0.000107,      0.000197,      0.003087
 2455,      0.000767,      0.000107,      0.000196,      0.003108
 2460,      0.000773,      0.000107,      0.000194,      0.003132
 2465,      0.000778,      0.000107,      0.000192,      0.003157
 2470,      0.000784,      0.000107,      0.000190,      0.003183
 2475,      0.000789,      0.000107,      0.000188,      0.003209
 2480,      0.000795,      0.000107,      0.000186,      0.003235
 2485,      0.000800,      0.000106,      0.000184,      0.003261
 2490,      0.000806,      0.000106,      0.000182,      0.003287
 2495,      0.000811,      0.000105,      0.000180,      0.003312
 2500,      0.000816,      0.000104,      0.000179,      0.003337
 2505,      0.000821,      0.000103,      0.000177,      0.003361
 2510,      0.000826,      0.000102,      0.000175,      0.003384
 2515,      0.000831,      0.000101,      0.000174,      0.003406
 2520,      0.000835,      0.000099,      0.000173,      0.003428
 2525,      0.000839,      0.000098,      0.000172,      0.003447
 2530,      0.000842,      0.000096,      0.000171,      0.003466
 2535,      0.000845,      0.000095,      0.000170,      0.003483
 2540,      0.000848,      0.000093,      0.000170,      0.003498
